"objectid","sgg_cd","sgg_nm","crtr_yr","dgnppn_idx","pmpp_idx","flod_dngr_bdst_idx","flod_dngr_ppltn_idx","flod_dngr_oalp_idx","flod_dngr_fmld_idx","flod_dngr_oldbuld_idx","flod_dngr_dpptn_idx","flod_dngr_cltv_area_idx","dstpvt_fclt_dnsy_idx","acml_dstpvt_bgt_idx","flod_dngr_idx","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
436,"41130",경기도 성남시,"2021",0.4000000000,0.1000000000,0.2000000000,0.2000000000,0.3000000000,0.1000000000,0.1000000000,0.2000000000,0.2000000000,0.3000000000,0.3000000000,0.0536029300,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
437,"41150",경기도 의정부시,"2021",0.8000000000,0.1000000000,0.2000000000,0.5000000000,0.1000000000,0.2000000000,0.2000000000,0.5000000000,0.2000000000,0.4000000000,0.2000000000,0.0409824900,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
438,"41170",경기도 안양시,"2021",0.3000000000,0.1000000000,0.6000000000,1.0000000000,0.9000000000,0.1000000000,1.0000000000,1.0000000000,0.1000000000,0.9000000000,0.1000000000,0.0806079500,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
439,"41190",경기도 부천시,"2021",0.3000000000,0.2000000000,0.3000000000,0.5000000000,0.5000000000,0.4000000000,0.3000000000,0.4000000000,0.3000000000,0.2000000000,0.1000000000,0.0613380400,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
440,"41210",경기도 광명시,"2021",0.3000000000,0.2000000000,0.6000000000,1.0000000000,1.0000000000,0.4000000000,1.0000000000,1.0000000000,0.5000000000,0.2000000000,0.1000000000,0.1525308700,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
441,"41220",경기도 평택시,"2021",0.1000000000,0.2000000000,1.0000000000,0.9000000000,1.0000000000,1.0000000000,0.9000000000,0.9000000000,0.9000000000,0.7000000000,0.6000000000,0.5293798300,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
442,"41250",경기도 동두천시,"2021",0.8000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.5000000000,0.3000000000,0.0468177500,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
443,"41270",경기도 안산시,"2021",0.1000000000,0.1000000000,0.3000000000,0.3000000000,0.3000000000,0.5000000000,0.3000000000,0.3000000000,0.4000000000,0.6000000000,0.2000000000,0.1347537000,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
444,"41280",경기도 고양시,"2021",0.8000000000,0.1000000000,1.0000000000,1.0000000000,1.0000000000,0.8000000000,1.0000000000,1.0000000000,1.0000000000,0.5000000000,0.2000000000,0.3505224600,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
445,"41290",경기도 과천시,"2021",0.4000000000,0.2000000000,0.1000000000,0.1000000000,0.2000000000,0.2000000000,0.1000000000,0.1000000000,0.3000000000,0.3000000000,0.3000000000,0.1300040700,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
446,"41310",경기도 구리시,"2021",0.7000000000,0.2000000000,0.4000000000,0.8000000000,0.7000000000,0.3000000000,0.8000000000,0.8000000000,0.4000000000,0.1000000000,0.1000000000,0.0937712000,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
447,"41360",경기도 남양주시,"2021",0.6000000000,0.1000000000,0.6000000000,0.7000000000,0.6000000000,0.4000000000,0.4000000000,0.8000000000,0.6000000000,0.6000000000,0.6000000000,0.3559506000,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
448,"41370",경기도 오산시,"2021",0.1000000000,0.2000000000,0.4000000000,0.6000000000,0.5000000000,0.3000000000,0.9000000000,0.6000000000,0.3000000000,0.2000000000,0.2000000000,0.1001492700,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
449,"41390",경기도 시흥시,"2021",0.2000000000,0.1000000000,0.3000000000,0.4000000000,0.5000000000,0.6000000000,0.6000000000,0.5000000000,0.6000000000,0.5000000000,0.3000000000,0.2278463800,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
450,"41410",경기도 군포시,"2021",0.2000000000,0.1000000000,0.2000000000,0.1000000000,0.3000000000,0.2000000000,0.4000000000,0.1000000000,0.1000000000,0.4000000000,0.2000000000,0.0000000000,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
451,"41430",경기도 의왕시,"2021",0.2000000000,0.1000000000,0.1000000000,0.4000000000,0.2000000000,0.1000000000,0.2000000000,0.4000000000,0.2000000000,0.1000000000,0.4000000000,0.0595738900,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
452,"41450",경기도 하남시,"2021",0.6000000000,0.2000000000,0.4000000000,0.9000000000,0.8000000000,0.3000000000,0.6000000000,0.9000000000,0.4000000000,0.1000000000,0.3000000000,0.1659655300,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
453,"41460",경기도 용인시,"2021",0.2000000000,0.3000000000,0.9000000000,0.8000000000,0.9000000000,0.8000000000,0.8000000000,0.8000000000,0.7000000000,0.7000000000,0.3000000000,0.4052110200,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
454,"41480",경기도 파주시,"2021",1.0000000000,0.1000000000,0.9000000000,0.7000000000,0.9000000000,0.9000000000,0.6000000000,0.8000000000,0.9000000000,0.8000000000,0.6000000000,0.4932826700,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
455,"41500",경기도 이천시,"2021",0.1000000000,0.4000000000,0.9000000000,0.6000000000,0.7000000000,1.0000000000,0.7000000000,0.6000000000,1.0000000000,1.0000000000,0.6000000000,0.6910028500,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
456,"41550",경기도 안성시,"2021",0.1000000000,0.3000000000,1.0000000000,0.6000000000,0.7000000000,1.0000000000,0.9000000000,0.6000000000,1.0000000000,0.8000000000,0.7000000000,0.6459492500,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
457,"41570",경기도 김포시,"2021",1.0000000000,0.1000000000,1.0000000000,0.9000000000,1.0000000000,0.8000000000,0.7000000000,1.0000000000,0.9000000000,0.8000000000,0.4000000000,0.4323517400,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
458,"41590",경기도 화성시,"2021",0.1000000000,0.2000000000,0.8000000000,0.6000000000,0.9000000000,0.9000000000,0.6000000000,0.6000000000,0.8000000000,0.4000000000,0.4000000000,0.3711494100,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
459,"41610",경기도 광주시,"2021",0.4000000000,0.2000000000,0.7000000000,0.8000000000,0.8000000000,0.6000000000,0.7000000000,0.8000000000,0.7000000000,0.8000000000,0.8000000000,0.5409146400,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
460,"41630",경기도 양주시,"2021",0.9000000000,0.1000000000,0.5000000000,0.2000000000,0.3000000000,0.5000000000,0.2000000000,0.2000000000,0.5000000000,0.2000000000,0.5000000000,0.2064052100,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
461,"41650",경기도 포천시,"2021",0.7000000000,0.1000000000,0.6000000000,0.3000000000,0.4000000000,0.7000000000,0.4000000000,0.3000000000,0.8000000000,0.6000000000,0.7000000000,0.4395440400,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
462,"41670",경기도 여주시,"2021",0.2000000000,0.3000000000,0.8000000000,0.3000000000,0.6000000000,0.9000000000,0.3000000000,0.3000000000,1.0000000000,0.9000000000,0.6000000000,0.6166372600,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
463,"41800",경기도 연천군,"2021",0.8000000000,0.2000000000,0.4000000000,0.2000000000,0.2000000000,0.7000000000,0.6000000000,0.3000000000,0.6000000000,1.0000000000,0.8000000000,0.5151309500,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
464,"41820",경기도 가평군,"2021",0.4000000000,0.1000000000,0.7000000000,0.4000000000,0.4000000000,0.6000000000,0.5000000000,0.4000000000,0.6000000000,0.7000000000,1.0000000000,0.4939611900,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
465,"41830",경기도 양평군,"2021",0.3000000000,0.2000000000,0.8000000000,0.6000000000,0.6000000000,0.7000000000,0.8000000000,0.6000000000,0.8000000000,0.7000000000,0.8000000000,0.5487854500,system,2025-05-08 20:18:14.324,system,2025-05-08 20:18:14.324
466,"41110",경기도 수원시,"2018",0.6000000000,0.6000000000,0.5000000000,0.7000000000,0.7000000000,0.6000000000,0.8000000000,0.7000000000,0.4000000000,0.3000000000,0.4000000000,0.4176957500,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
467,"41130",경기도 성남시,"2018",0.7000000000,0.7000000000,0.2000000000,0.2000000000,0.3000000000,0.2000000000,0.1000000000,0.2000000000,0.3000000000,0.4000000000,0.6000000000,0.4940968900,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
468,"41150",경기도 의정부시,"2018",1.0000000000,1.0000000000,0.3000000000,0.4000000000,0.1000000000,0.3000000000,0.3000000000,0.5000000000,0.2000000000,0.5000000000,0.6000000000,0.6266793300,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
488,"41570",경기도 김포시,"2018",1.0000000000,0.8000000000,0.9000000000,0.9000000000,1.0000000000,0.8000000000,0.6000000000,0.9000000000,0.9000000000,0.8000000000,0.6000000000,0.8355272100,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
489,"41590",경기도 화성시,"2018",0.3000000000,0.5000000000,0.7000000000,0.6000000000,0.8000000000,0.9000000000,0.5000000000,0.6000000000,0.7000000000,0.4000000000,0.8000000000,0.6178586000,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
490,"41610",경기도 광주시,"2018",0.7000000000,0.7000000000,0.7000000000,0.8000000000,0.7000000000,0.6000000000,0.7000000000,0.7000000000,0.7000000000,0.9000000000,1.0000000000,0.8623965300,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
491,"41630",경기도 양주시,"2018",1.0000000000,1.0000000000,0.5000000000,0.2000000000,0.3000000000,0.6000000000,0.2000000000,0.2000000000,0.5000000000,0.2000000000,0.7000000000,0.7086443200,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
492,"41650",경기도 포천시,"2018",0.8000000000,1.0000000000,0.6000000000,0.3000000000,0.4000000000,0.7000000000,0.3000000000,0.3000000000,0.8000000000,0.6000000000,0.9000000000,0.9413760400,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
493,"41670",경기도 여주시,"2018",0.3000000000,0.5000000000,0.7000000000,0.3000000000,0.5000000000,0.9000000000,0.2000000000,0.3000000000,0.9000000000,0.9000000000,0.9000000000,0.7808386500,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
494,"41800",경기도 연천군,"2018",0.8000000000,1.0000000000,0.4000000000,0.2000000000,0.1000000000,0.7000000000,0.6000000000,0.2000000000,0.7000000000,1.0000000000,1.0000000000,0.9972859300,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
495,"41820",경기도 가평군,"2018",0.6000000000,0.9000000000,0.7000000000,0.4000000000,0.3000000000,0.6000000000,0.4000000000,0.4000000000,0.6000000000,0.8000000000,1.0000000000,0.8934726600,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
496,"41830",경기도 양평군,"2018",0.5000000000,0.6000000000,0.8000000000,0.6000000000,0.6000000000,0.8000000000,0.8000000000,0.6000000000,0.7000000000,1.0000000000,0.9000000000,0.7906093100,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
249,"41110",경기도 수원시,"2016",0.6000000000,0.2000000000,0.5000000000,0.7000000000,0.7000000000,0.6000000000,0.9000000000,0.7000000000,0.4000000000,0.3000000000,0.6000000000,0.2932555300,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
250,"41130",경기도 성남시,"2016",0.7000000000,0.3000000000,0.2000000000,0.2000000000,0.2000000000,0.2000000000,0.1000000000,0.1000000000,0.3000000000,0.4000000000,0.9000000000,0.3996471700,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
251,"41150",경기도 의정부시,"2016",0.9000000000,0.9000000000,0.2000000000,0.4000000000,0.1000000000,0.2000000000,0.2000000000,0.4000000000,0.2000000000,0.5000000000,0.8000000000,0.6439136900,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
252,"41170",경기도 안양시,"2016",0.7000000000,0.6000000000,0.6000000000,1.0000000000,0.8000000000,0.1000000000,1.0000000000,1.0000000000,0.1000000000,1.0000000000,0.5000000000,0.4725200200,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
253,"41190",경기도 부천시,"2016",0.8000000000,0.3000000000,0.3000000000,0.4000000000,0.1000000000,0.5000000000,0.2000000000,0.3000000000,0.2000000000,0.3000000000,0.3000000000,0.1518523500,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
254,"41210",경기도 광명시,"2016",0.7000000000,0.4000000000,0.7000000000,1.0000000000,0.9000000000,0.4000000000,1.0000000000,1.0000000000,0.5000000000,0.3000000000,0.5000000000,0.3999185800,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
255,"41220",경기도 평택시,"2016",0.2000000000,0.1000000000,1.0000000000,0.9000000000,0.9000000000,1.0000000000,0.9000000000,0.9000000000,0.9000000000,1.0000000000,1.0000000000,0.6626407900,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
256,"41250",경기도 동두천시,"2016",0.7000000000,0.8000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.6000000000,0.4000000000,0.4334373700,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
257,"41270",경기도 안산시,"2016",0.5000000000,0.2000000000,0.2000000000,0.3000000000,0.2000000000,0.5000000000,0.3000000000,0.2000000000,0.4000000000,0.8000000000,0.8000000000,0.4156602000,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
258,"41280",경기도 고양시,"2016",1.0000000000,0.7000000000,1.0000000000,1.0000000000,1.0000000000,0.8000000000,1.0000000000,0.9000000000,1.0000000000,0.5000000000,0.8000000000,0.8424480900,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
259,"41290",경기도 과천시,"2016",0.7000000000,0.6000000000,0.1000000000,0.1000000000,0.1000000000,0.3000000000,0.1000000000,0.1000000000,0.3000000000,0.5000000000,0.8000000000,0.5234088800,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
260,"41310",경기도 구리시,"2016",1.0000000000,0.7000000000,0.4000000000,0.9000000000,0.6000000000,0.4000000000,0.8000000000,0.8000000000,0.5000000000,0.1000000000,0.3000000000,0.4352015200,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
261,"41360",경기도 남양주시,"2016",0.8000000000,0.9000000000,0.5000000000,0.7000000000,0.5000000000,0.5000000000,0.4000000000,0.7000000000,0.6000000000,0.7000000000,1.0000000000,0.8900800700,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
262,"41370",경기도 오산시,"2016",0.4000000000,0.1000000000,0.5000000000,0.5000000000,0.4000000000,0.3000000000,0.8000000000,0.5000000000,0.3000000000,0.1000000000,0.7000000000,0.2027412100,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
263,"41390",경기도 시흥시,"2016",0.6000000000,0.3000000000,0.3000000000,0.5000000000,0.5000000000,0.7000000000,0.6000000000,0.4000000000,0.5000000000,0.5000000000,0.8000000000,0.4619351300,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
264,"41410",경기도 군포시,"2016",0.6000000000,0.4000000000,0.2000000000,0.1000000000,0.3000000000,0.2000000000,0.4000000000,0.1000000000,0.1000000000,0.3000000000,0.7000000000,0.3003121200,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
265,"41430",경기도 의왕시,"2016",0.7000000000,0.4000000000,0.1000000000,0.2000000000,0.1000000000,0.2000000000,0.2000000000,0.2000000000,0.2000000000,0.2000000000,0.8000000000,0.3502510500,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
266,"41450",경기도 하남시,"2016",0.8000000000,0.7000000000,0.3000000000,0.7000000000,0.4000000000,0.3000000000,0.4000000000,0.7000000000,0.4000000000,0.1000000000,0.7000000000,0.5303297600,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
267,"41460",경기도 용인시,"2016",0.5000000000,0.1000000000,0.9000000000,0.8000000000,0.8000000000,0.8000000000,0.7000000000,0.7000000000,0.7000000000,0.6000000000,0.8000000000,0.4603066900,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
268,"41480",경기도 파주시,"2016",0.9000000000,0.9000000000,0.9000000000,0.7000000000,0.8000000000,0.9000000000,0.5000000000,0.7000000000,0.8000000000,0.9000000000,1.0000000000,0.9936219300,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
269,"41500",경기도 이천시,"2016",0.4000000000,0.1000000000,0.8000000000,0.5000000000,0.6000000000,1.0000000000,0.6000000000,0.5000000000,1.0000000000,1.0000000000,0.9000000000,0.6447279100,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
270,"41550",경기도 안성시,"2016",0.1000000000,0.1000000000,0.8000000000,0.5000000000,0.6000000000,1.0000000000,0.8000000000,0.5000000000,0.9000000000,0.9000000000,1.0000000000,0.6300719200,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
271,"41570",경기도 김포시,"2016",1.0000000000,0.7000000000,0.8000000000,0.9000000000,0.9000000000,0.9000000000,0.5000000000,0.9000000000,0.8000000000,0.8000000000,0.7000000000,0.7870810200,system,2025-05-08 20:14:51.031,system,2025-05-08 20:14:51.031
469,"41170",경기도 안양시,"2018",0.6000000000,0.8000000000,0.6000000000,1.0000000000,0.8000000000,0.1000000000,1.0000000000,1.0000000000,0.1000000000,1.0000000000,0.3000000000,0.5004749600,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
470,"41190",경기도 부천시,"2018",0.5000000000,0.3000000000,0.3000000000,0.4000000000,0.5000000000,0.4000000000,0.2000000000,0.4000000000,0.2000000000,0.3000000000,0.1000000000,0.0922784600,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
471,"41210",경기도 광명시,"2018",0.6000000000,0.4000000000,0.7000000000,1.0000000000,0.9000000000,0.4000000000,1.0000000000,1.0000000000,0.5000000000,0.2000000000,0.3000000000,0.3159180400,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
472,"41220",경기도 평택시,"2018",0.1000000000,0.5000000000,1.0000000000,0.9000000000,1.0000000000,1.0000000000,0.9000000000,0.9000000000,0.9000000000,0.7000000000,0.9000000000,0.7760890200,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
473,"41250",경기도 동두천시,"2018",0.9000000000,1.0000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.6000000000,0.4000000000,0.5303297600,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
474,"41270",경기도 안산시,"2018",0.3000000000,0.5000000000,0.2000000000,0.3000000000,0.2000000000,0.5000000000,0.3000000000,0.2000000000,0.4000000000,0.6000000000,0.7000000000,0.4943683000,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
475,"41280",경기도 고양시,"2018",1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.8000000000,1.0000000000,0.9000000000,1.0000000000,0.5000000000,0.5000000000,0.8847876200,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
476,"41290",경기도 과천시,"2018",0.7000000000,0.6000000000,0.1000000000,0.1000000000,0.2000000000,0.3000000000,0.1000000000,0.1000000000,0.3000000000,0.3000000000,0.6000000000,0.4259736700,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
477,"41310",경기도 구리시,"2018",1.0000000000,0.5000000000,0.4000000000,0.9000000000,0.6000000000,0.4000000000,0.8000000000,0.8000000000,0.5000000000,0.1000000000,0.2000000000,0.3047903400,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
478,"41360",경기도 남양주시,"2018",0.9000000000,0.8000000000,0.5000000000,0.7000000000,0.6000000000,0.5000000000,0.4000000000,0.7000000000,0.6000000000,0.7000000000,1.0000000000,0.8440765400,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
479,"41370",경기도 오산시,"2018",0.3000000000,0.5000000000,0.4000000000,0.5000000000,0.4000000000,0.3000000000,0.8000000000,0.5000000000,0.3000000000,0.2000000000,0.5000000000,0.3426516500,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
480,"41390",경기도 시흥시,"2018",0.4000000000,0.6000000000,0.3000000000,0.5000000000,0.5000000000,0.7000000000,0.5000000000,0.4000000000,0.5000000000,0.5000000000,0.6000000000,0.5376577600,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
481,"41410",경기도 군포시,"2018",0.6000000000,0.7000000000,0.2000000000,0.1000000000,0.3000000000,0.2000000000,0.4000000000,0.1000000000,0.1000000000,0.4000000000,0.5000000000,0.3923191800,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
482,"41430",경기도 의왕시,"2018",0.7000000000,0.8000000000,0.1000000000,0.2000000000,0.2000000000,0.2000000000,0.2000000000,0.2000000000,0.2000000000,0.2000000000,0.6000000000,0.4767268300,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
483,"41450",경기도 하남시,"2018",0.9000000000,0.6000000000,0.3000000000,0.8000000000,0.4000000000,0.3000000000,0.5000000000,0.9000000000,0.4000000000,0.1000000000,0.6000000000,0.4532501000,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
484,"41460",경기도 용인시,"2018",0.5000000000,0.7000000000,0.9000000000,0.8000000000,0.8000000000,0.8000000000,0.7000000000,0.8000000000,0.7000000000,0.6000000000,0.6000000000,0.6832677400,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
485,"41480",경기도 파주시,"2018",1.0000000000,1.0000000000,0.9000000000,0.7000000000,0.8000000000,0.9000000000,0.5000000000,0.7000000000,0.8000000000,0.8000000000,0.9000000000,0.9924006000,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
486,"41500",경기도 이천시,"2018",0.3000000000,0.7000000000,0.9000000000,0.5000000000,0.6000000000,1.0000000000,0.6000000000,0.5000000000,1.0000000000,0.9000000000,0.9000000000,0.9178993100,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
487,"41550",경기도 안성시,"2018",0.2000000000,0.5000000000,0.8000000000,0.5000000000,0.6000000000,1.0000000000,0.9000000000,0.6000000000,0.9000000000,0.9000000000,1.0000000000,0.8252137300,system,2025-05-09 11:06:55.923,system,2025-05-09 11:06:55.923
